pharmacy	'fɑrməsi	'fɑːməsɪ	n::药房；配药学，药剂学；制药业；一批备用药品::a shop or a part of a shop where medicines are prepared and sold	college of pharmacy::药学院；药剂学院¦pharmacy equipment::药房设备	an all-night pharmacy::通宵药店	n::药房；[药]配药学，药剂学；制药业；一批备用药品::dispensary, officina	n::pharmacist:: 药剂师¦n::pharmacopoeia:: 药典，处方书；一批备用药品¦n::pharmaceutics:: 制药学；配药学		 pharma(药； 毒) + cy → 药店； 药剂学			
sequel	'sikwəl	'siːkw(ə)l	n::续集；结局；继续；后果::a book, film, play etc that continues the story of an earlier one, usually written or made by the same person	in the sequel::结果；后来	‘Star Wars’ and its sequels::《星球大战》及其续集	n::续集；结局；继续；后果::conclusion, outcome, ending, continuation	adv::sequentially:: 从而；继续地；循序地		 sequ(跟随) + el → 跟随 → 后续			
meet	mit	miːt	v::满足；遇见；对付::to see someone by chance and talk to them¦n::集会::a sports competition between people running races, jumping over bars etc¦adj::合适的；适宜的::right or suitable	meet the needs of::满足…的需要¦meet the requirements::符合要求；满足条件¦meet with::符合；偶然遇见；遭受¦nice to meet you::很高兴见到你¦meet the challenge::迎接挑战；满足要求¦glad to meet you::见到你很高兴¦meet for::为…而聚在一起¦sports meet::运动会¦meet demand::满足要求¦meet up::偶然遇到¦make ends meet::收支相抵；量入为出¦meet an emergency::应变；应急；应付紧急情况¦happen to meet::偶然遇见¦meet one's demands::符合某人的要求¦pleased to meet you::见到你很高兴¦meet up with::偶遇；碰面；符合标准¦meet together::集合；楼台会¦meet one's need::满足某人的需要¦meet requirement::满足要求；达到要求¦meet the deadline::赶上最后期限；按期完成	You’ll never guess who I met in town.::你绝对猜不出我在镇上碰到谁了。¦I was worried I might meet Henry on the bus.::我担心可能会在公共汽车上遇到亨利。	vt::满足；遇见；对付::fulfill, fill, front¦vi::相遇；接触::come in contact with, to be in touch with¦n::集会::assembly, gathering, congregation¦adj::合适的；适宜的::becoming, shaped, applicable, likely, possible	n::meeting:: 会议；会见；集会；汇合点¦v::meeting:: 会面；会合（meet的ing形式）					
partial	'pɑrʃəl	'pɑːʃ(ə)l	adj::局部的；偏爱的；不公平的::not complete	partial differential::偏微分¦partial discharge::局部放电；部分放电；部份履行¦partial differential equation::偏微分方程¦partial pressure::分压；[物化]分压力¦partial shipment::分批装运，部分装运¦partial derivative::偏导数；偏微商¦partial order::偏序；部分有序¦partial loss::部份损失¦partial product::部分产品；部分乘积¦partial load::部分负荷；分载¦partial eclipse::n. 偏食，日偏食¦partial view::局部视图，部分视图¦partial correlation::部份相关，偏相关；部分相关¦partial equilibrium::局部平衡，部分均衡¦partial difference::偏差；偏增量¦partial shipments and transhipment::分批装运和转运¦partial contents::部分内容¦partial payment::部份支付；分批付款¦partial difference equation::偏差分方程¦partial penetration::部分穿透；[军]局部侵彻	The exhibition was only a partial success.::那次展会只获得部分成功。¦a partial solution to traffic congestion in Oxford::部分解决牛津地区交通拥堵问题的方法	adj::局部的；偏爱的；不公平的::regional, local, unfair, topical	adj::part:: 部分的¦adj::partitioned:: 分割的；分区的；分段的¦adj::partitive:: 区分的；表示部分的¦adv::part:: 部分地¦adv::partially:: 部分地；偏袒地¦adv::partly:: 部分地；在一定程度上¦n::part:: 部分；角色；零件¦n::partiality:: 偏心；偏袒；偏爱；癖好¦n::partialness:: 偏爱的，不公平的；部分¦n::partitive:: 表示部分的词¦vi::part:: 断裂；分手¦vt::part:: 分离；分配；分开¦vt::partitioned:: 划分（partition的过去分词）；分割；把…分成部分		 part(部分) + ial(…的) → 部分的			
evolution	ˌɛvəˈluʃən; (occas.) ˌ ivəˈluʃən	,iːvə'luːʃ(ə)n; 'ev-	n::演变；进化论；进展::the scientific idea that plants and animals develop and change gradually over a long period of time	theory of evolution::进化学说，进化论¦evolution theory::进化论¦peaceful evolution::和平演变¦social evolution::社会演化，社会进化¦gas evolution::气体逸出；天然气逸出；气体析出¦cultural evolution::文化进化；文化演进；文化演化¦organic evolution::生物进化¦industry evolution::产业演变¦parallel evolution::平行进化，平行演化¦evolution of market::市场演变¦convergent evolution::[生]趋同进化	the theory of evolution::进化论	n::演变；[进化]进化论；进展::unfolding, Monkey to Man	adj::evolutionary:: 进化的；发展的；渐进的¦adj::evolutionism:: 进化论的¦adj::evolutionist:: 进化论的¦n::evolutionism:: [进化] 进化论¦n::evolutionist:: 进化论者¦vi::evolve:: 发展，进展；进化；逐步形成¦vt::evolve:: 发展，进化；进化；使逐步形成；推断出		 e + volut(滚) + ion → 滚动 → 进化， 发展			
creditworthiness	'kredit,wə:θinis		n::好信誉；有资格接受信用贷款::				adj::creditworthy:: 信誉卓著的，有信誉的¦n::credit:: 信用，信誉；[金融] 贷款；学分；信任；声望¦vt::credit:: 相信，信任；把…归给，归功于；赞颂					
fee	fi	fiː	n::费用；酬金；小费::an amount of money that you pay to do something or that you pay to a professional person for their work¦v::付费给……::	service fee::酬金；劳务费¦registration fee::注册费，登记费；挂号费；更名费¦tuition fee::学费¦management fee::管理费¦application fee::[经]申请费¦transfer fee::转让费；过户费¦membership fee::会员费；入会费¦annual fee::年费；维持费，续展费¦administration fee::管理费；手续费¦for a fee::收费的¦entry fee::报名费；参赛费；入门费¦entrance fee::入场费¦processing fee::手续费¦admission fee::入场费；入会费；门票费¦monthly fee::月费；每月的零用钱¦handling fee::手续费，操作费¦additional fee::附加费用¦fee paid::已付费用¦parking fee::停车费；泊车费¦rental fee::租赁费	You can use the gym and pool for a fee of £35 a month.::月付35英镑，即可使用健身房和游泳池。	n::[会计]费用；[劳经]酬金；小费::charge, cost, tip			 “费”			
paradox	'pærədɑks	'pærədɒks	n::悖论，反论；似非而是的论点；自相矛盾的人或事::a situation that seems strange because it involves two ideas or qualities that are very different		It’s a paradox that in such a rich country there can be so much poverty.::在如此富有的国家却有这么多的贫穷现象，真是矛盾。		adj::paradoxical:: 矛盾的；诡论的；似非而是的¦adv::paradoxically:: 自相矛盾地；似非而是地；反常地		 para(类似) + dox(观点) → 两边的观点都类似 → 似乎矛盾而正确的说法			
native	'netɪv	'neɪtɪv	adj::本国的；土著的；天然的；与生俱来的；天赋的::your native country, town etc is the place where you were born¦n::本地人；土产；当地居民::someone who lives in a place all the time or has lived there a long time	native place::籍贯¦native american::印第安人；美洲原住民¦native language::本国语言；本机语言；机器各单元间编码语言¦native land::祖国；家乡¦native speaker::说母语的人，说本族语的人¦native soil::原土壤；残积土¦native tongue::母语¦native produce::土特产品，土产品¦native gold::自然金¦native plant::本地生植物；原生植物¦native starch::原淀粉；天然淀粉¦native code::本地代码；原代码¦go native::入乡随俗¦native son::土著¦native state::自然态，天然态¦native bank::钱庄¦native copper::自然铜	They never saw their native land again.::他们再也没见到故土。¦He spent most of his professional life outside his native Poland.::他大部分的职业生涯都没在祖国波兰度过。	adj::本国的；[生物]土著的；天然的；与生俱来的；天赋的::crude, inherent¦n::本地人；土产；当地居民::indigen, local product	adj::national:: 国家的；国民的；民族的；国立的¦adj::nationalist:: 民族主义的（等于nationalistic）；国家主义的；民族独立主义的¦adv::nationally:: 全国性地；以国民立场地；举国一致地¦n::national:: 国民¦n::nationality:: 国籍，国家；民族；部落¦n::nation:: 国家；民族；国民¦n::nationalism:: 民族主义；国家主义；民族特性¦n::nationalist:: 民族主义者；国家主义者；民族独立主义者¦n::nationhood:: 作为一个国家的地位¦n::nativity:: 出生；出生地；（Nativity）耶稣的诞生¦n::nationalisation:: 国有化¦n::nationalization:: 国有化；同化，归化¦n::nativism:: 先天论；本土主义¦n::nativist:: 先天论者；本土主义者；本土文化保护者¦vt::nationalize:: 使国有化；使民族化；使归化；使成国家¦vt::nationalise:: 把…收归国有；使具有某国国籍；使成国家	foreign	 nat(出生的) + ive → 出生地的			
dilution	dɪ'ljʊʃən	daɪ'luːʃn	n::稀释，冲淡；稀释法；冲淡物::A dilution is a liquid that has been diluted with water or another liquid, so that it becomes weaker	dilution method::[微]稀释法¦dilution ratio::稀释率；稀释比例¦dilution rate::稀释速率；稀释比例¦rate of dilution::稀释率¦dilution effect::稀释效应，稀释作用¦dilution factor::稀释因子；稀释系数	"Aromatherapy oils" are not pure essential oils but dilutions.::“香薰精油”不是纯精油，而是稀释油。	n::稀释，[化学]冲淡；稀释法；冲淡物::thinning, fluxing	adj::dilute:: 稀释的；淡的¦adj::diluted:: 稀释的；无力的¦adj::diluent:: 稀释的；冲淡的¦n::diluent:: 稀释液；冲淡剂¦v::diluted:: 稀释（dilute的过去分词）；使减低（效果）¦vi::dilute:: 变稀薄；变淡¦vt::dilute:: 稀释；冲淡；削弱					
monopolize	mə'nɑpə'laɪz	mə'nɔpəlaiz	v::垄断；独占；拥有…的专卖权::to have complete control over something so that other people cannot share it or take part in it		The company has monopolized the soft drinks market.::该公司垄断了软饮料市场。¦He monopolized the conversation all evening.::整个晚上都是他一个人在说话。	vt::垄断；独占；拥有…的专卖权::corner, forestall	adj::monopolistic:: 垄断的；独占性的；专利的¦n::monopoly:: 垄断；垄断者；专卖权¦n::monopolist:: 垄断者；独占者；专利者¦n::monopsony:: [贸易] 买主独家垄断，买主垄断¦n::monopolisation:: 独占；垄断¦n::monopolization:: 垄断；专卖；独占¦n::monopolizer:: 垄断者；独占的人¦vt::monopolise:: 垄断，获得专卖权（等于monopolize）		 monopol(y)(垄断) + ize → 垄断， 独占			
subcommittee	'sʌbkəmɪti	'sʌbkəmɪtɪ	n::小组委员会；委员会的附属委员会::a small group formed from a committee to deal with a particular subject in more detail		Moen shared her son's story in front of the Senate Environment and Public Works Children's Health subcommittee today.::今天，在参议员环境和公共事务儿童健康小组委员会前，摩恩分享了她儿子的故事。¦This committee ideally should be a subcommittee of an enterprise level governance committee.::理想情况下，这个委员会应该是企业级治理委员会的子委员会。							
bondholder	'bɑnd,holdɚ	'bɒndhəʊldə	n::公债证书所有者，公司债所有者::A bondholder is a person who owns one or more investment bonds						 bond(债券) + holder(持有人) → 债券持有人			
quality	'kwɑləti	'kwɒlɪtɪ	n::质量，[统计] 品质；特性；才能::how good or bad something is¦adj::优质的；高品质的；<英俚>棒极了::very good – used especially by people who are trying to sell something	high quality::高品质¦product quality::产品质量¦quality control::质量控制，质量管理¦quality management::质量管理¦quality first::质量第一¦water quality::水质¦good quality::良好品质，高品质；好质量¦quality assurance::质量保证；品质保证¦quality of life::生活质量；基本生活条件¦quality system::质量体系；品质系统¦quality service::优质服务¦excellent quality::优良品质；优良质量¦best quality::最佳品质¦service quality::服务质量；功能质量¦quality education::素质教育；优质教育¦quality standard::质量标准¦environmental quality::环境质量；环境品质¦reliable quality::质量可靠¦surface quality::表面质量；表面符号；外观要求¦quality inspection::质量检查	Much of the land was of poor quality.::很多地的土质很差。¦Use only high quality ingredients.::只使用上等的材料。	n::质量，[统计]品质；特性；才能::talent, capability, ability, identity, character	adv::qualitatively:: 定性地；从品质上讲					
